slim_id	slim_name	subsumed_id	subsumed_name	min_distance
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110533	autosomal recessive nonsyndromic deafness 88	1
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110534	autosomal recessive nonsyndromic deafness 89	1
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110535	autosomal recessive nonsyndromic deafness 9	1
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110536	autosomal recessive nonsyndromic deafness 91	1
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110537	autosomal recessive nonsyndromic deafness 93	1
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110538	autosomal recessive nonsyndromic deafness 96	1
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110539	autosomal recessive nonsyndromic deafness 97	1
DOID:0050565	autosomal recessive nonsyndromic deafness	DOID:0110540	autosomal recessive nonsyndromic deafness 98	1
DOID:0050566	X-linked nonsyndromic deafness	DOID:0050566	X-linked nonsyndromic deafness	0
DOID:0050569	Seckel syndrome	DOID:0050569	Seckel syndrome	0
DOID:0050572	cone-rod dystrophy	DOID:0050572	cone-rod dystrophy	0
DOID:0050572	cone-rod dystrophy	DOID:0111005	cone-rod dystrophy 2	1
DOID:0050572	cone-rod dystrophy	DOID:0111006	X-linked cone-rod dystrophy 2	1
DOID:0050572	cone-rod dystrophy	DOID:0111007	X-linked cone-rod dystrophy 3	1
DOID:0050572	cone-rod dystrophy	DOID:0111008	X-linked cone-rod dystrophy 1	1
DOID:0050572	cone-rod dystrophy	DOID:0111009	cone-rod dystrophy 1	1
DOID:0050572	cone-rod dystrophy	DOID:0111010	cone-rod dystrophy 5	1
DOID:0050572	cone-rod dystrophy	DOID:0111011	cone-rod dystrophy 6	1
DOID:0050572	cone-rod dystrophy	DOID:0111012	cone-rod dystrophy 7	1
DOID:0050572	cone-rod dystrophy	DOID:0111013	cone-rod dystrophy 3	1
DOID:0050572	cone-rod dystrophy	DOID:0111014	cone-rod dystrophy 8	1
DOID:0050572	cone-rod dystrophy	DOID:0111015	Newfoundland cone-rod dystrophy	1
DOID:0050572	cone-rod dystrophy	DOID:0111016	cone-rod dystrophy 13	1
DOID:0050572	cone-rod dystrophy	DOID:0111017	cone-rod dystrophy 10	1
DOID:0050572	cone-rod dystrophy	DOID:0111018	cone-rod dystrophy 11	1
DOID:0050572	cone-rod dystrophy	DOID:0111019	cone-rod dystrophy 12	1
DOID:0050572	cone-rod dystrophy	DOID:0111020	cone-rod dystrophy 9	1
DOID:0050572	cone-rod dystrophy	DOID:0111021	cone-rod dystrophy 15	1
DOID:0050572	cone-rod dystrophy	DOID:0111022	cone-rod dystrophy 16	1
DOID:0050572	cone-rod dystrophy	DOID:0111023	cone-rod dystrophy 17	1
DOID:0050572	cone-rod dystrophy	DOID:0111024	cone-rod dystrophy 18	1
DOID:0050572	cone-rod dystrophy	DOID:0111025	cone-rod dystrophy 19	1
DOID:0050572	cone-rod dystrophy	DOID:0111026	cone-rod dystrophy 20	1
DOID:0050576	Senior-Loken syndrome	DOID:0050576	Senior-Loken syndrome	0
DOID:0050580	hereditary lymphedema	DOID:0050580	hereditary lymphedema	0
DOID:0050581	brachydactyly	DOID:0050581	brachydactyly	0
DOID:0050581	brachydactyly	DOID:0110962	brachydactyly-preaxial hallux varus syndrome	1
DOID:0050581	brachydactyly	DOID:0110963	Ballard syndrome	1
DOID:0050581	brachydactyly	DOID:0110964	brachydactyly type A1	1
DOID:0050581	brachydactyly	DOID:0110965	brachydactyly type A2	1
DOID:0050581	brachydactyly	DOID:0110966	brachydactyly type A3	1
DOID:0050581	brachydactyly	DOID:0110967	brachydactyly type A4	1
DOID:0050581	brachydactyly	DOID:0110968	brachydactyly type A6	1
DOID:0050581	brachydactyly	DOID:0110969	brachydactyly type B1	1
DOID:0050581	brachydactyly	DOID:0110970	brachydactyly type C	1
DOID:0050581	brachydactyly	DOID:0110971	brachydactyly type D	1
DOID:0050581	brachydactyly	DOID:0110972	brachydactyly type E1	1
DOID:0050581	brachydactyly	DOID:0110973	Mononen-Karnes-Senac syndrome	1
DOID:0050581	brachydactyly	DOID:0110974	brachydactyly type A1B	2
DOID:0050581	brachydactyly	DOID:0110975	brachydactyly type B2	1
DOID:0050581	brachydactyly	DOID:0110976	brachydactyly type E2	1
DOID:0050581	brachydactyly	DOID:0110977	brachydactyly type A1C	2
DOID:0050581	brachydactyly	DOID:0110978	brachydactyly type A1D	2
DOID:0050581	brachydactyly	DOID:0110979	Sugarman brachydactyly	1
DOID:0050590	severe congenital neutropenia	DOID:0050590	severe congenital neutropenia	0
DOID:0050591	tooth agenesis	DOID:0050591	tooth agenesis	0
DOID:0050597	intestinal schistosomiasis	DOID:0050597	intestinal schistosomiasis	0
DOID:0050628	advanced sleep phase syndrome	DOID:0050628	advanced sleep phase syndrome	0
DOID:0050628	advanced sleep phase syndrome	DOID:0110011	advanced sleep phase syndrome 1	1
DOID:0050628	advanced sleep phase syndrome	DOID:0110012	advanced sleep phase syndrome 2	1
DOID:0050628	advanced sleep phase syndrome	DOID:0110013	advanced sleep phase syndrome 3	1
DOID:0050629	Aicardi-Goutieres syndrome	DOID:0050629	Aicardi-Goutieres syndrome	0
DOID:0050632	oculocutaneous albinism	DOID:0050632	oculocutaneous albinism	0
DOID:0050635	alternating hemiplegia of childhood	DOID:0050635	alternating hemiplegia of childhood	0
DOID:0050639	primary cutaneous amyloidosis	DOID:0050639	primary cutaneous amyloidosis	0
DOID:0050640	anauxetic dysplasia 1	DOID:0050640	anauxetic dysplasia 1	0
DOID:0050644	arterial calcification of infancy	DOID:0050644	arterial calcification of infancy	0
DOID:0050646	distal arthrogryposis	DOID:0050646	distal arthrogryposis	0
DOID:0050650	familial atrial fibrillation	DOID:0050650	familial atrial fibrillation	0
DOID:0050651	atrioventricular septal defect	DOID:0050651	atrioventricular septal defect	0
DOID:0050654	Baller-Gerold syndrome	DOID:0050654	Baller-Gerold syndrome	0
DOID:0050674	congenital bile acid synthesis defect	DOID:0050674	congenital bile acid synthesis defect	0
DOID:0050674	congenital bile acid synthesis defect	DOID:0111066	congenital bile acid synthesis defect 5	1
DOID:0050674	congenital bile acid synthesis defect	DOID:0111067	congenital bile acid synthesis defect 6	1
DOID:0050674	congenital bile acid synthesis defect	DOID:0111068	congenital bile acid synthesis defect 4	1
DOID:0050674	congenital bile acid synthesis defect	DOID:0111069	congenital bile acid synthesis defect 2	1
DOID:0050674	congenital bile acid synthesis defect	DOID:0111070	congenital bile acid synthesis defect 3	1
DOID:0050674	congenital bile acid synthesis defect	DOID:0111071	congenital bile acid synthesis defect 1	1
DOID:0050681	Borjeson-Forssman-Lehmann syndrome	DOID:0050681	Borjeson-Forssman-Lehmann syndrome	0
DOID:0050690	brachyolmia	DOID:0050690	brachyolmia	0
DOID:0050699	Dent disease	DOID:0050699	Dent disease	0
DOID:0050713	fatal infantile encephalocardiomyopathy	DOID:0050713	fatal infantile encephalocardiomyopathy	0
DOID:0050741	alcohol dependence	DOID:0050741	alcohol dependence	0
DOID:0050742	nicotine dependence	DOID:0050742	nicotine dependence	0
DOID:0050747	lymphoplasmacytic lymphoma	DOID:0050747	lymphoplasmacytic lymphoma	0
DOID:0050747	lymphoplasmacytic lymphoma	DOID:0060901	Waldenstroem's macroglobulinemia	1
DOID:0050764	Armfield syndrome	DOID:0050764	Armfield syndrome	0
DOID:0050768	mitochondrial complex V (ATP synthase) deficiency, nuclear type 1	DOID:0050768	mitochondrial complex V (ATP synthase) deficiency, nuclear type 1	0
DOID:0050776	non-syndromic X-linked intellectual disability	DOID:0050776	non-syndromic X-linked intellectual disability	0
DOID:0050777	Joubert syndrome	DOID:0050777	Joubert syndrome	0
DOID:0050777	Joubert syndrome	DOID:0060376	Joubert syndrome with orofaciodigital defect	1
DOID:0050777	Joubert syndrome	DOID:0110980	Joubert syndrome 1	1
DOID:0050777	Joubert syndrome	DOID:0110981	Joubert syndrome 10	1
DOID:0050777	Joubert syndrome	DOID:0110982	Joubert syndrome 13	1
DOID:0050777	Joubert syndrome	DOID:0110983	Joubert syndrome 14	1
DOID:0050777	Joubert syndrome	DOID:0110984	Joubert syndrome 15	1
DOID:0050777	Joubert syndrome	DOID:0110985	Joubert syndrome 16	1
DOID:0050777	Joubert syndrome	DOID:0110986	Joubert syndrome 17	1
DOID:0050777	Joubert syndrome	DOID:0110987	Joubert syndrome 18	1
DOID:0050777	Joubert syndrome	DOID:0110988	Joubert syndrome 2	1
DOID:0050777	Joubert syndrome	DOID:0110989	Joubert syndrome 20	1
DOID:0050777	Joubert syndrome	DOID:0110990	Joubert syndrome 21	1
DOID:0050777	Joubert syndrome	DOID:0110991	Joubert syndrome 22	1
DOID:0050777	Joubert syndrome	DOID:0110992	Joubert syndrome 23	1
DOID:0050777	Joubert syndrome	DOID:0110993	Joubert syndrome 24	1
DOID:0050777	Joubert syndrome	DOID:0110994	Joubert syndrome 25	1
DOID:0050777	Joubert syndrome	DOID:0110995	Joubert syndrome 26	1
DOID:0050777	Joubert syndrome	DOID:0110996	Joubert syndrome 27	1
DOID:0050777	Joubert syndrome	DOID:0110997	Joubert syndrome 28	1
DOID:0050777	Joubert syndrome	DOID:0110998	Joubert syndrome 3	1
DOID:0050777	Joubert syndrome	DOID:0110999	Joubert syndrome 4	1
DOID:0050777	Joubert syndrome	DOID:0111000	Joubert syndrome 5	1
DOID:0050777	Joubert syndrome	DOID:0111001	Joubert syndrome 6	1
DOID:0050777	Joubert syndrome	DOID:0111002	Joubert syndrome 7	1
DOID:0050777	Joubert syndrome	DOID:0111003	Joubert syndrome 8	1
DOID:0050777	Joubert syndrome	DOID:0111004	Joubert syndrome 9	1
DOID:0050778	Meckel syndrome	DOID:0050778	Meckel syndrome	0
DOID:0050779	hydrolethalus syndrome	DOID:0050779	hydrolethalus syndrome	0
DOID:0050781	Ogden syndrome	DOID:0050781	Ogden syndrome	0
DOID:0050786	iridogoniodysgenesis syndrome	DOID:0050786	iridogoniodysgenesis syndrome	0
DOID:0050788	proximal symphalangism	DOID:0050788	proximal symphalangism	0
DOID:0050789	tarsal-carpal coalition syndrome	DOID:0050789	tarsal-carpal coalition syndrome	0
DOID:0050794	multiple synostoses syndrome	DOID:0050794	multiple synostoses syndrome	0
DOID:0050796	achalasia microcephaly syndrome	DOID:0050796	achalasia microcephaly syndrome	0
DOID:0050802	Ehlers-Danlos syndrome progeroid type	DOID:0050802	Ehlers-Danlos syndrome progeroid type	0
DOID:0050834	CHARGE syndrome	DOID:0050834	CHARGE syndrome	0
DOID:0050858	Marshall-Smith syndrome	DOID:0050858	Marshall-Smith syndrome	0
DOID:0050877	pancreatic agenesis	DOID:0050877	pancreatic agenesis	0
DOID:0050880	Koolen de Vries syndrome	DOID:0050880	Koolen de Vries syndrome	0
DOID:0060025	immunoglobulin alpha deficiency	DOID:0060025	immunoglobulin alpha deficiency	0
DOID:0060055	popliteal pterygium syndrome	DOID:0060055	popliteal pterygium syndrome	0
DOID:0060061	cutaneous T cell lymphoma	DOID:0060061	cutaneous T cell lymphoma	0
DOID:0060061	cutaneous T cell lymphoma	DOID:8541	Sezary's disease	1
DOID:0060061	cutaneous T cell lymphoma	DOID:8691	mycosis fungoides	1
DOID:0060062	familial juvenile hyperuricemic nephropathy	DOID:0060062	familial juvenile hyperuricemic nephropathy	0
DOID:0060073	lymphatic system cancer	DOID:0060073	lymphatic system cancer	0
DOID:0060073	lymphatic system cancer	DOID:0060219	lymph node adenoid cystic carcinoma	2
DOID:0060073	lymphatic system cancer	DOID:10619	lymph node cancer	1
DOID:0060073	lymphatic system cancer	DOID:12972	intrapelvic lymph node leukemic reticuloendotheliosis	2
DOID:0060073	lymphatic system cancer	DOID:13005	intra-abdominal lymph node mast cell malignancy	2
DOID:0060073	lymphatic system cancer	DOID:265	spleen angiosarcoma	2
DOID:0060073	lymphatic system cancer	DOID:2689	lymphangiosarcoma	1
DOID:0060073	lymphatic system cancer	DOID:4334	splenic manifestation of prolymphocytic leukemia	3
DOID:0060073	lymphatic system cancer	DOID:672	spleen cancer	1
DOID:0060073	lymphatic system cancer	DOID:709	splenic manifestation of hairy cell leukemia	3
DOID:0060073	lymphatic system cancer	DOID:710	splenic manifestation of leukemia	2
DOID:0060073	lymphatic system cancer	DOID:8304	lymph node palisaded myofibroblastoma	2
DOID:0060073	lymphatic system cancer	DOID:8538	reticulosarcoma	1
DOID:0060073	lymphatic system cancer	DOID:8675	lymphosarcoma	1
DOID:0060119	pharynx cancer	DOID:0050920	tonsil squamous cell carcinoma	3
DOID:0060119	pharynx cancer	DOID:0050921	pharynx squamous cell carcinoma	1
DOID:0060119	pharynx cancer	DOID:0060119	pharynx cancer	0
DOID:0060119	pharynx cancer	DOID:8533	hypopharynx cancer	1
DOID:0060119	pharynx cancer	DOID:8556	vallecula cancer	2
DOID:0060119	pharynx cancer	DOID:8557	oropharynx cancer	1
DOID:0060119	pharynx cancer	DOID:8660	postcricoid region cancer	2
DOID:0060119	pharynx cancer	DOID:8663	aryepiglottic fold cancer	2
DOID:0060119	pharynx cancer	DOID:8688	tonsillar pillar cancer	2
DOID:0060119	pharynx cancer	DOID:8858	tonsil cancer	2
DOID:0060119	pharynx cancer	DOID:8937	Waldeyer's ring cancer	2
DOID:0060119	pharynx cancer	DOID:8969	tonsillar fossa cancer	2
DOID:0060119	pharynx cancer	DOID:9235	pyriform sinus cancer	2
DOID:0060119	pharynx cancer	DOID:9261	nasopharynx carcinoma	1
DOID:0060169	benign familial infantile epilepsy	DOID:0060169	benign familial infantile epilepsy	0
DOID:0060170	generalized epilepsy with febrile seizures plus	DOID:0060170	generalized epilepsy with febrile seizures plus	0
DOID:0060178	familial hemiplegic migraine	DOID:0060178	familial hemiplegic migraine	0
DOID:0060184	lymphocytic colitis	DOID:0060184	lymphocytic colitis	0
DOID:0060196	amyotrophic lateral sclerosis type 4	DOID:0060196	amyotrophic lateral sclerosis type 4	0
DOID:0060215	Balo concentric sclerosis	DOID:0060215	Balo concentric sclerosis	0
DOID:0060216	Cogan syndrome	DOID:0060216	Cogan syndrome	0
DOID:0060217	Cogan-Reese syndrome	DOID:0060217	Cogan-Reese syndrome	0
DOID:0060221	Maffucci syndrome	DOID:0060221	Maffucci syndrome	0
DOID:0060222	Scheie syndrome	DOID:0060222	Scheie syndrome	0
DOID:0060225	3MC syndrome	DOID:0060225	3MC syndrome	0
DOID:0060225	3MC syndrome	DOID:0060575	3MC syndrome 1	1
DOID:0060225	3MC syndrome	DOID:0060576	3MC syndrome 2	1
DOID:0060225	3MC syndrome	DOID:0060577	3MC syndrome 3	1
DOID:0060226	acrofrontofacionasal dysostosis	DOID:0060226	acrofrontofacionasal dysostosis	0
DOID:0060228	intracranial berry aneurysm	DOID:0060228	intracranial berry aneurysm	0
DOID:0060231	Bruck syndrome	DOID:0060231	Bruck syndrome	0
DOID:0060232	branchiootic syndrome	DOID:0060232	branchiootic syndrome	0
DOID:0060233	cardiofaciocutaneous syndrome	DOID:0060233	cardiofaciocutaneous syndrome	0
DOID:0060234	Carpenter syndrome	DOID:0060234	Carpenter syndrome	0
DOID:0060235	carnitine palmitoyltransferase II deficiency	DOID:0060235	carnitine palmitoyltransferase II deficiency	0
DOID:0060236	xanthinuria	DOID:0060236	xanthinuria	0
DOID:0060237	Warburg micro syndrome	DOID:0060237	Warburg micro syndrome	0
DOID:0060237	Warburg micro syndrome	DOID:0110716	Warburg micro syndrome 1	1
DOID:0060237	Warburg micro syndrome	DOID:0110717	Warburg micro syndrome 2	1
DOID:0060237	Warburg micro syndrome	DOID:0110718	Warburg micro syndrome 3	1
DOID:0060237	Warburg micro syndrome	DOID:0110719	Warburg micro syndrome 4	1
DOID:0060238	Van Maldergem syndrome	DOID:0060238	Van Maldergem syndrome	0
DOID:0060240	UV-sensitive syndrome	DOID:0060240	UV-sensitive syndrome	0
DOID:0060241	3-M syndrome	DOID:0060241	3-M syndrome	0
DOID:0060245	Mast syndrome	DOID:0060245	Mast syndrome	0
DOID:0060246	MASA syndrome	DOID:0060246	MASA syndrome	0
DOID:0060247	Smith-McCort dysplasia	DOID:0060247	Smith-McCort dysplasia	0
DOID:0060248	Simpson-Golabi-Behmel syndrome	DOID:0060248	Simpson-Golabi-Behmel syndrome	0
DOID:0060251	sclerosteosis	DOID:0060251	sclerosteosis	0
DOID:0060251	sclerosteosis	DOID:0060756	sclerosteosis 1	1
DOID:0060251	sclerosteosis	DOID:0060757	sclerosteosis 2	1
DOID:0060252	sclerocornea	DOID:0060252	sclerocornea	0
DOID:0060252	sclerocornea	DOID:0060648	corneal opacification and other ocular anomalies	1
DOID:0060254	Robinow syndrome	DOID:0060254	Robinow syndrome	0
DOID:0060254	Robinow syndrome	DOID:0060764	autosomal recessive Robinow syndrome	1
DOID:0060254	Robinow syndrome	DOID:0060765	autosomal dominant Robinow syndrome 2	1
DOID:0060254	Robinow syndrome	DOID:0060766	autosomal dominant Robinow syndrome 1	1
DOID:0060254	Robinow syndrome	DOID:0060767	autosomal dominant Robinow syndrome 3	1
DOID:0060255	rippling muscle disease 2	DOID:0060255	rippling muscle disease 2	0
DOID:0060256	Dowling-Degos disease	DOID:0060256	Dowling-Degos disease	0
DOID:0060257	dyschromatosis symmetrica hereditaria	DOID:0060257	dyschromatosis symmetrica hereditaria	0
DOID:0060258	reticulate acropigmentation of Kitamura	DOID:0060258	reticulate acropigmentation of Kitamura	0
DOID:0060259	renal-hepatic-pancreatic dysplasia	DOID:0060259	renal-hepatic-pancreatic dysplasia	0
DOID:0060263	porencephaly	DOID:0060263	porencephaly	0
DOID:0060265	pontocerebellar hypoplasia type 1A	DOID:0060265	pontocerebellar hypoplasia type 1A	0
DOID:0060266	pontocerebellar hypoplasia type 1B	DOID:0060266	pontocerebellar hypoplasia type 1B	0
DOID:0060267	pontocerebellar hypoplasia type 2A	DOID:0060267	pontocerebellar hypoplasia type 2A	0
DOID:0060268	pontocerebellar hypoplasia type 2B	DOID:0060268	pontocerebellar hypoplasia type 2B	0
DOID:0060269	pontocerebellar hypoplasia type 2C	DOID:0060269	pontocerebellar hypoplasia type 2C	0
DOID:0060270	pontocerebellar hypoplasia type 2D	DOID:0060270	pontocerebellar hypoplasia type 2D	0
DOID:0060272	pontocerebellar hypoplasia type 3	DOID:0060272	pontocerebellar hypoplasia type 3	0
DOID:0060273	pontocerebellar hypoplasia type 4	DOID:0060273	pontocerebellar hypoplasia type 4	0
DOID:0060274	pontocerebellar hypoplasia type 5	DOID:0060274	pontocerebellar hypoplasia type 5	0
DOID:0060275	pontocerebellar hypoplasia type 6	DOID:0060275	pontocerebellar hypoplasia type 6	0
DOID:0060276	pontocerebellar hypoplasia type 7	DOID:0060276	pontocerebellar hypoplasia type 7	0
DOID:0060277	pontocerebellar hypoplasia type 8	DOID:0060277	pontocerebellar hypoplasia type 8	0
DOID:0060278	pontocerebellar hypoplasia type 9	DOID:0060278	pontocerebellar hypoplasia type 9	0
DOID:0060279	pontocerebellar hypoplasia type 10	DOID:0060279	pontocerebellar hypoplasia type 10	0
